2025-08-04T03:26:45.244Z,"Aidan Smith",1059749,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T03:27:46.240Z,"Martin Chaney",1073262,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T04:20:09.635Z,"Sierra Taylor",1082461,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T04:20:50.857Z,"Sarah Croog",1041390,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T04:23:32.074Z,"Kelli Kuperus",181160,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T05:02:04.578Z,"Dale Magre",1030476,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T05:27:39.904Z,"Jaden Li",1025338,LOOKUP_ERROR,"Error finding lifter: TypeError: fetch failed"
2025-08-04T06:07:39.258Z,"Bruce Keenon",182437,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:07:39.258Z,"Bruce Keenon",182437,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:07:39.261Z,"Bruce Keenon",182437,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:07:39.267Z,"Bruce Keenon",182437,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:09:44.419Z,"BRAD HOLBROOK",215453,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:10:03.390Z,"Grant Fristo",221826,LOOKUP_ERROR,"Error finding lifter: TypeError: fetch failed"
2025-08-04T06:27:09.637Z,"Francis Nugent",175566,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:51:29.583Z,"Eamonn Whitehead",1054683,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:51:32.776Z,"Michael Gillentine",1055405,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:52:00.863Z,"Benjamin Hritzko",1063558,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:52:07.149Z,"Ildefonso  Sanchez",1065680,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T06:52:18.956Z,"Lowell Hoffman",1069605,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T08:54:50.748Z,"Rachel Harrison",1065511,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T09:15:38.914Z,"Audrey Minor",1031947,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T09:15:50.585Z,"Krissa Polimeni",1036645,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T09:15:57.798Z,"Alexis Kristan",1040598,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T15:26:44.738Z,"Max Ruello",1056114,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T15:34:21.840Z,"Shyane Franklin",1022686,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T15:34:49.207Z,"Tanis Gaines",1029276,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T15:54:11.971Z,"Alexandra Warenik",1030906,LOOKUP_ERROR,"Error finding lifter: TypeError: fetch failed"
2025-08-04T18:04:39.635Z,"Umar Shah",198232,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T18:38:19.980Z,"Jennifer Woodmansee",1006245,LOOKUP_ERROR,"Error finding lifter: TypeError: fetch failed"
2025-08-04T18:38:20.026Z,"Musette Stinnett",1006443,LOOKUP_ERROR,"Error finding lifter: TypeError: fetch failed"
2025-08-04T20:07:15.513Z,"Haley Owen",1012777,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
2025-08-04T20:21:21.800Z,"Melinda Johnson",1033521,CREATE_ERROR,"Error creating new lifter: duplicate key value violates unique constraint "lifters_athlete_name_key""
